Entry	CAZy
A0A2P8HDI4	
A0A2P8I5Z4	
A0A2P8QEA9	
A0A2R4VSL1	
A0A2R4X450	
A0A2R5FRS8	
A0A2R5FSZ0	
A0A2R6NKG9	
A0A2S0JVT9	
A0A2S0JY92	
A0A2S0K2X5	
A0A2S0K609	
A0A2S0NHC7	
A0A2S1YTJ1	
A0A2S2DR91	
A0A2S2DU97	
A0A2S2DWN3	
A0A2S2DYD2	
A0A2S3U7Q2	
A0A2S3U989	
A0A2S3V2V5	
A0A2S3ZG59	
A0A2S3ZGX6	
A0A2S5AG63	
A0A2S5AGX2	
A0A2S5CU25	
A0A2S5CVH6	
A0A2S5CXI4	
A0A2S5D4H3	
A0A2S5G8V5	
A0A2S5IVH1	
A0A2S6CFH4	
A0A2S6I0Z1	
A0A2S7AFT1	
A0A2S8SU00	
A0A2S9J526	
A0A2S9JNC8	
A0A2S9XTM9	
A0A2S9YHF8	
A0A2T0KFR9	
A0A2T0MR37	
A0A2T0R036	
A0A2T0TTP6	
A0A2T0UCB2	
A0A2T0UHC2	
A0A2T0W6B0	
A0A2T0WAR0	
A0A2T0XCI0	
A0A2T0XT45	
A0A2T0YFK8	
A0A2T1N9E6	
A0A2T1N9H4	
A0A2T3QJ37	
A0A2T4YTV2	
A0A2T5C6Z0	
A0A2T5RRR9	
A0A2T6C260	
A0A2T7NYZ2	
A0A2T9JDM9	
A0A2U1AI50	
A0A2U1S825	
A0A2U1THV4	
A0A2U2PIW6	
A0A2U2PLD8	
A0A2U2X666	
A0A2U8PP26	
A0A2U8W4W6	
A0A2U9S8T9	
A0A2V1HQU5	
A0A2V3YE96	
A0A2V5IS83	
A0A2W1JPD7	
A0A2W2BQ71	
A0A2W5AGI6	
A0A2W5WLU2	
A0A2W7NAG9	
A0A2W7R5C8	
A0A2X0TZN5	
A0A2X0Y0S0	
A0A2X1A915	
A0A2X1AAN9	
A0A2X1NEV1	
A0A2X1QEG6	
A0A2X1XY33	
A0A2X1XYF0	
A0A2X1ZUP0	
A0A2X2IVM8	
A0A2X2JDR4	
A0A2X2VPK0	
A0A2X3VQV1	
A0A2X3YL10	
A0A2X4UN21	
A0A2X7GLX8	
A0A2Z2NPE4	
A0A2Z3YSB8	
A0A2Z5G2C8	
A0A2Z5R1F4	
A0A315Z9P1	
A0A316DX55	
A0A316ED41	
A0A316G1Q6	
A0A317D1H3	
A0A317ET40	
A0A318EJU1	
A0A318NJD6	
A0A327KZP9	
A0A327M598	
A0A327NHJ0	
A0A327PRL1	
A0A327PSB4	
A0A344LSE5	
A0A344TNS6	
A0A345VJ58	
A0A345ZWA4	
A0A363NT93	
A0A366HNE9	
A0A367S094	
A0A368JLH3	
A0A369PWE2	
A0A369QB18	
A0A369QEX9	
A0A369QIL0	
A0A369QJ43	
A0A370HU19	
A0A370KII0	
A0A370L952	
A0A371RFU6	
A0A374P3N4	
A0A375A8Q5	
A0A375AC92	
A0A376DZ01	
A0A376NYY2	
A0A376Q278	
A0A376RRX4	
A0A376RS93	
A0A376TQB5	
A0A376X7M9	
A0A376X995	
A0A377A934	
A0A377B3X7	
A0A377B530	
A0A377CA88	
A0A377CAZ1	
A0A377E0A9	
A0A378IA52	
A0A378KRN2	
A0A378RJ31	
A0A378TN47	
A0A378XDB1	
A0A378XUP3	
A0A378XWE9	
A0A378XY72	
A0A378Y107	
A0A378Y3C1	
A0A378Y4L8	
A0A378Y4X5	
A0A378Y5N4	
A0A379C3Q2	
A0A379D8F5	
A0A379DAB6	
A0A379DAD5	
A0A379DBG9	
A0A379DEY1	
A0A379EXF3	
A0A379M1G7	
A0A379MP14	
A0A379N5T8	
A0A380CRL1	
A0A380CSF2	
A0A380KE05	
A0A380L2T4	
A0A380NNQ7	
A0A380PC71	
A0A380WY56	
A0A382TSC1	
A0A387B767	
A0A387BSS0	
A0A387HPJ2	
A0A388KKW5	
A0A388KKX8	
A0A395LKT6	
A0A396H0Y6	
A0A396I9T9	
A0A396IHK5	
A0A396J1W7	
A0A396JLI0	
A0A396JV30	
A0A396JX92	
A0A396K1U4	
A0A396K2Y0	
A0A397P608	
A0A397Y2U1	
A0A399G5N8	
A0A399NNY2	
A0A399P853	
A0A399Q028	
A0A399RLW9	
A0A399TAT8	
A0A3A1U1G7	
A0A3A1WQJ8	
A0A3A9JFV8	
A0A3B0FKQ0	
A0A3B0R009	
A0A3B0TRQ4	
A0A3B1E8W0	
A0A3B7MDL9	
A0A3B7MJH9	
A0A3D0WCS4	
A0A3D2M3F9	
A0A3D2SEX5	
A0A3D2X3W5	
A0A3D2X6X1	
A0A3D3R3Q8	
A0A3D3TMC2	
A0A3D5J7C1	
A0A3D8LJD9	
A0A3D9CVG3	
A0A3D9HYG0	
A0A3D9L4V8	
A0A3D9ZUP1	
A0A3E0ECW8	
A0A3E0WLS7	
A0A3E4N5K8	
A0A3E4N5W5	
A0A3E4UTP2	
A0A3E4WEN9	
A0A3E4ZEG6	
A0A3E4ZEM4	
A0A3E5BCE5	
A0A3E5BCU1	
A0A3E5BQ41	
A0A3E5E1C6	
A0A3E5GMT3	
A0A3G3K1N2	
A0A3G6IXF8	
A0A3G6J0Q0	
A0A3G6TEL8	
A0A3G9G4A6	
A0A3G9IVT8	
A0A3G9IWU2	
A0A3L6ZKF3	
A0A3M0GAH1	
A0A3M5G7M5	
A0A3M6AM99	
A0A3M6G7E5	
A0A3M7M0Y2	
A0A3M9MMQ5	
A0A3N0EIV3	
A0A3N0W734	
A0A3N1H2G3	
A0A3N1NZH0	
A0A3N2DAD5	
A0A3N4JVW9	
A0A3N4LVD6	
A0A3N9W3J0	
A0A3P1C106	
A0A3P1CM67	
A0A3P5WQC6	
A0A3P8K7R3	
A0A3Q9BM55	
A0A3Q9J204	
A0A3R7HIZ3	
A0A3R7MR87	
A0A3R9PBB3	
A0A3S3PHP4	
A0A3S3SVH7	
A0A3S4M696	
A0A3S4N1A9	
A0A3S4QUA6	
A0A3S4YI38	
A0A3S4YS71	
A0A3S4YUF7	
A0A3S4Z371	
A0A3S4Z4D7	
A0A3S4ZRH5	
A0A3S5AI76	
A0A3S5AJU6	
A0A3S5E4P3	
A0A3S7I567	
A0A3S9WK34	
A0A3T0D2X3	
A0A3T0T3B7	
A0A401IHX1	
A0A402D4K9	
A0A402D638	
A0A402DM56	
A0A410W908	
A0A411DSX6	
A0A411LF45	
A0A412DSN8	
A0A412IH62	
A0A412THC0	
A0A412YHU1	
A0A413FG44	
A0A413RHJ7	
A0A414EDQ8	
A0A414L6M8	
A0A414R8P8	
A0A414RIT3	
A0A414TDT5	
A0A414X442	
A0A415BUW0	
A0A415G1G1	
A0A415J5J6	
A0A415J5L4	
A0A415N329	
A0A415S3W9	
A0A418MKC2	
A0A419S2W5	
A0A420EIC2	
A0A420GA18	
A0A420GBS7	
A0A420UAJ9	
A0A420W138	
A0A420XTE2	
A0A426V3Z2	
A0A427SYJ7	
A0A428KD18	
A0A428WBV0	
A0A428YYY8	
A0A430BCB3	
A0A433JCN6	
A0A433NHL8	
A0A448AZA8	
A0A448ITY3	
A0A448U272	
A0A448USA0	
A0A448UTQ7	
A0A448UV04	
A0A448UZQ2	
A0A449BC75	
A0A449I1M9	
A0A455ZF59	
A0A485LXH7	
A0A485MAA8	
A0A494RI25	
A0A494VQI6	
A0A494W981	
A0A495A0R9	
A0A495J007	
A0A495SN61	
A0A4D7AXT3	
A0A4D7BK55	
A0A4D8PKK4	
A0A4D8PLQ1	
A0A4P6EJD0	
A0A4P6F4F8	
A0A4P6FF58	
A0A4P6KSS7	
A0A4P6Q1H4	
A0A4P6YBA7	
A0A4P7W8B6	
A0A4P9J0M5	
A0A4Q0I176	
A0A4Q0I3V6	
A0A4Q0NQ37	
A0A4Q0P6D5	
A0A4Q0PPG6	
A0A4Q0QDW2	
A0A4Q0SR23	
A0A4Q0SZF4	
A0A4Q1CA05	
A0A4Q1CP13	
A0A4Q1VBV6	
A0A4Q2IQV9	
A0A4Q2IR09	
A0A4Q4JBD7	
A0A4Q5LA91	
A0A4Q5N1T4	
A0A4Q6XIG9	
A0A4Q7M7Q2	
A0A4Q7NS77	
A0A4Q7PCN6	
A0A4Q7PCZ8	
A0A4Q7PDI3	
A0A4Q7TGG6	
A0A4Q7WKW5	
A0A4Q7Y3Y7	
A0A4Q9GTB1	
A0A4R0HCG7	
A0A4R0I5J1	
A0A4R0IPE8	
A0A4R0MQ21	
A0A4R0N5V4	
A0A4R0NH15	
A0A4R0NNK5	
A0A4R0P7W6	
A0A4R0Q985	
A0A4R2GK56	
A0A4R4DT33	
A0A4R4KHI3	
A0A4R4N6V8	
A0A4R4NBY5	
A0A4R4RQF3	
A0A4R4VZT7	
A0A4R4WEI5	
A0A4R5CHY0	
A0A4R5FTS8	
A0A4R5FX24	
A0A4R6JBR2	
A0A4R6LX75	
A0A4R6SBG2	
A0A4R7FSC8	
A0A4R7G2D2	
A0A4R7LFL3	
A0A4R8MH49	
A0A4R8QST9	
A0A4R8ZGY3	
A0A4R9BX19	
A0A4S2AT05	
A0A4S2DFE4	
A0A4S4BH57	
A0A4S8HZB9	
A0A4S8PF10	
A0A4S8Q7Z1	
A0A4T3F8H3	
A0A4U0TN29	
A0A4U0WXW1	
A0A4U1BTA6	
A0A4U1BYZ8	
A0A4U3MEE3	
A0A4U5W6V5	
A0A4U6BP19	
A0A4U7JII5	
A0A4U8WQF3	
A0A4U9YPR9	
A0A4V0Z742	
A0A4V1RWU4	
A0A4V2EWK9	
A0A4V2EXY7	
A0A4V2RWY4	
A0A4V2Y9W9	
A0A4V2Z330	
A0A4V3CVG2	
A0A4V5P0A5	
A0A4Y3HSH3	
A0A4Y3KAL7	
A0A4Y3KIS6	
A0A4Y3L0P8	
A0A4Y7R761	
A0A4Y7R978	
A0A4Y7RCE3	
A0A4Y7RE90	
A0A4Y7RFA1	
A0A4Y7RFC8	
A0A4Y7RG69	
A0A4Y7RGB3	
A0A4Y7RGD5	
A0A4Y7RGF7	
A0A4Y7RGV0	
A0A4Y7RGY1	
A0A4Y7RGY2	
A0A4Y7RH41	
A0A4Y7RH90	
A0A4Y7RHB7	
A0A4Y7RI35	
A0A4Y7RL18	
A0A4Y7RNH8	
A0A4Y7RNM1	
A0A4Y7RR79	
A0A4Y7RRM8	
A0A4Y7RW04	
A0A4Y7RW34	
A0A4Y8L8W7	
A0A4Y8RIC3	
A0A4Y9FYG6	
A0A4Y9L311	
A0A4Y9LLK5	
A0A4Y9QXM7	
A0A4Y9S0V2	
A0A4Z0PGB2	
A0A4Z0Q5T2	
A0A502GCH2	
A0A502GT38	
A0A510UVP1	
A0A510V2T1	
A0A510XSH7	
A0A510Y8P7	
A0A511FHB0	
A0A511FHR3	
A0A511J5X3	
A0A511JQK9	
A0A511YT01	
A0A512AU96	
A0A512C7M0	
A0A512DG48	
A0A512DKC6	
A0A512DVY7	
A0A512IYE6	
A0A512RSL7	
A0A514JZ61	
A0A515EUS5	
A0A517LYX1	
A0A517M2U2	
A0A517MXU5	
A0A517N5B5	
A0A517N5D5	
A0A517N9E4	
A0A517NEI0	
A0A517NXY1	
A0A517PHL5	
A0A517PQH9	
A0A517Q185	
A0A517QLT4	
A0A517QNW9	
A0A517QQE2	
A0A517R9R1	
A0A517SB26	
A0A517SYG5	
A0A517T453	
A0A517VDW6	
A0A517W335	
A0A517W6U0	
A0A517WEP3	
A0A517WT63	
A0A517XPP8	
A0A517YVV9	
A0A517YWM2	
A0A517Z2W9	
A0A517ZQH6	
A0A518AK59	
A0A518AXC4	
A0A518AYN6	
A0A518AZ18	
A0A518B817	
A0A518CBE3	
A0A518CDD6	
A0A518D750	
A0A518DDF3	
A0A518DEE7	
A0A518DUB3	
A0A518DWX2	
A0A518EXD9	
A0A518FQ88	
A0A518GLP7	
A0A518GYI3	
A0A518H143	
A0A518H422	
A0A518HSP8	
A0A518I6R1	
A0A518ISG4	
A0A518J278	
A0A518JSL2	
A0A520LM52	
A0A520LN27	
A0A521ATL4	
A0A521AVK6	
A0A521B606	
A0A521B6J1	
A0A521F6E4	
A0A542YL26	
A0A543EIK1	
A0A543J114	
A0A543J9J2	
A0A544XH66	
A0A544YV44	
A0A547PF20	
A0A551XF61	
A0A552I2Z3	
A0A552IDA9	
A0A552JKQ0	
A0A552LW96	
A0A553CJP0	
A0A553W936	
A0A560ANS0	
A0A560BV38	
A0A560D6E7	
A0A560JFV2	
A0A561CLY2	
A0A561CQD9	
A0A561PAS1	
A0A562KKL2	
A0A562L371	
A0A562MLJ1	
A0A562R482	
A0A562SX75	
A0A563VYS5	
A0A564SG85	
A0A564TNC1	
A0A564USQ4	
A0A5A5RN87	
A0A5A9GFQ5	
A0A5B0Q405	
A0A5B0S0Q5	
A0A5B1CLG9	
A0A5B1CP99	
A0A5B2W0C3	
A0A5B7AIN4	
A0A5B7AKZ8	
A0A5B7BEZ1	
A0A5B7C3G5	
A0A5B7TQT9	
A0A5B8CGZ0	
A0A5B8SVT4	
A0A5B8VUC0	
A0A5B9EAX9	
A0A5B9M4N4	
A0A5B9M9F2	
A0A5B9MER9	
A0A5B9P7A3	
A0A5B9P7A7	
A0A5B9PI74	
A0A5B9PK31	
A0A5B9W2E4	
A0A5B9WFA7	
A0A5C0VPK8	
A0A5C1Y4E4	
A0A5C1YDM4	
A0A5C4VEA7	
A0A5C4WIM3	
A0A5C5E589	
A0A5C5U4P1	
A0A5C5UWU1	
A0A5C5V6P7	
A0A5C5VD21	
A0A5C5VH12	
A0A5C5VPY2	
A0A5C5VZK0	
A0A5C5WD81	
A0A5C5WGU3	
A0A5C5WJM8	
A0A5C5WNH9	
A0A5C5WS39	
A0A5C5WU92	
A0A5C5WY11	
A0A5C5XLJ3	
A0A5C5XYK9	
A0A5C5YM34	
A0A5C5YUX2	
A0A5C5Z0G4	
A0A5C5Z972	
A0A5C5Z9S3	
A0A5C5ZC69	
A0A5C5ZHR2	
A0A5C5ZPQ6	
A0A5C5ZTN2	
A0A5C6AAC7	
A0A5C6AQ59	
A0A5C6AS21	
A0A5C6AT13	
A0A5C6BAR5	
A0A5C6BT87	
A0A5C6BXX8	
A0A5C6C300	
A0A5C6D489	
A0A5C6DVT4	
A0A5C6EIS8	
A0A5C6EPQ1	
A0A5C6ES68	
A0A5C6FM60	
A0A5C6KQ82	
A0A5C6LKE9	
A0A5C7GFY5	
A0A5C8K9P1	
A0A5C8KA83	
A0A5D3HGS7	
A0A5D3KAG5	
A0A5D4H3D2	
A0A5D5AQT0	
A0A5E5R9X3	
A0A5J4PIN5	
A0A5J4PYB9	
A0A5J4Q958	
A0A5J4QF30	
A0A5J4R5A6	
A0A5J4RC53	
A0A5J4RDK6	
A0A5J4RFN7	
A0A5J4RRB1	
A0A5J4S238	
A0A5J4S389	
A0A5J4S4C0	
A0A5J4S6K4	
A0A5J4SH45	
A0A5J4SHW4	
A0A5J4SM34	
A0A5J4SMC4	
A0A5J4SZR7	
A0A5J4T143	
A0A5J4T1D0	
A0A5J5JST3	
A0A5J5JTA3	
A0A5J6L0G9	
A0A5J6ZAM0	
A0A5K1IAR8	
A0A5K1JTW2	
A0A5K1JYN6	
A0A5K1JYQ8	
A0A5K1JZF9	
A0A5K1JZP9	
A0A5K1K0W4	
A0A5K1K0X1	
A0A5K1K281	
A0A5K1K2W5	
A0A5K1K3A4	
A0A5K1K3M8	
A0A5K1K3N8	
A0A5K1K3W6	
A0A5K1K485	
A0A5K1K7K7	
A0A5K7SC15	
A0A5M3VRC4	
A0A5M3WPM6	
A0A5M3XSM7	
A0A5M5BXQ5	
A0A5M6ACM2	
A0A5M6D186	
A0A5M6DJT2	
A0A5M6ZRX4	
A0A5M7BFL5	
A0A5M8P3T9	
A0A5M9HBR5	
A0A5N1JBH7	
A0A5N5QQC7	
A0A5N6B2A5	
A0A5N8VRG5	
A0A5P2CU30	
A0A5P6P2K8	
A0A5P8KDL0	
A0A5P9CK70	
A0A5P9Q7W4	
A0A5Q0QFS8	
A0A5R9BDC4	
A0A5R9FXZ5	
A0A5S3PNY4	
A0A5S4WLI1	
A0A5S5CNQ8	
A0A5S5CXG3	
A0A5S5DNH3	
A0A641Q5L7	
A0A644VS47	
A0A644WZC1	
A0A644XAG1	
A0A644XHQ4	
A0A644XXD9	
A0A644Y4N7	
A0A644YHJ2	
A0A644ZW78	
A0A645AH03	
A0A645AZJ1	
A0A645B4T6	
A0A645D1F0	
A0A645DF50	
A0A645F6W2	
A0A645FLR0	
A0A645FP93	
A0A645G848	
A0A645I3X9	
A0A645I496	
A0A645I7Z4	
A0A645I840	
A0A645IF57	
A0A645JJ50	
A0A646HG05	
A0A646HHC7	
A0A653SV39	
A0A654DAB1	
A0A654DQZ7	
A0A6A1XDB5	
A0A6A3DDW2	
A0A6A3JWU9	
A0A6A6G1H8	
A0A6A7VMS3	
A0A6A7VVB5	
A0A6A8DD15	
A0A6B0GF57	
A0A6B2B522	
A0A6B2LJ24	
A0A6B2M0K8	
A0A6B2M4A9	
A0A6B2M5P7	
A0A6B3C931	
A0A6B3KDJ0	
A0A6B3KGN5	
A0A6B8KE85	
A0A6B8M6I4	
A0A6B8W831	
A0A6B9XUY5	
A0A6B9ZPL8	
A0A6C0IG28	
A0A6C0QWL4	
A0A6G0WCY4	
A0A6G0WD09	
A0A6G0WD16	
A0A6G0WD61	
A0A6G0WFB9	
A0A6G2DPE7	
A0A6G4QVW2	
A0A6G7WJ07	
A0A6G9AJR9	
A0A6H2HDI3	
A0A6I3JFB5	
A0A6I4NPZ3	
A0A6I4SVN9	
A0A6I4V4E7	
A0A6I6AC70	
A0A6I6L7J0	
A0A6I6MPI0	
A0A6J4H2F5	
A0A6J4HB24	
A0A6J4IC86	
A0A6J4INK2	
A0A6J4IP08	
A0A6J4IV23	
A0A6J4JJ38	
A0A6J4JMI7	
A0A6J4JSV3	
A0A6J4K8U3	
A0A6J4KPL1	
A0A6J4KV32	
A0A6J4LHB9	
A0A6J4LP89	
A0A6J4M4U7	
A0A6J4NGB4	
A0A6J4PZU2	
A0A6J4TX28	
A0A6J5DFI3	
A0A6J5YZI2	
A0A6J5ZHF8	
A0A6J6ATI2	
A0A6J6SL23	
A0A6J7U8R2	
A0A6L3K898	
A0A6L5G8I6	
A0A6L5GA60	
A0A6L9LD87	
A0A6L9ME71	
A0A6L9S2J4	
A0A6L9W320	
A0A6M0IRQ2	
A0A6M1LQF9	
A0A6M1R451	
A0A6M1RPN1	
A0A6M1SEV2	
A0A6M1T087	
A0A6M4EKY0	
A0A6M4GA23	
A0A6M5YFZ2	
A0A6N1AQT4	
A0A6N2QXF7	
A0A6N2WFT3	
A0A6N2WU00	
A0A6N2XA16	
A0A6N2XUS6	
A0A6N2Y4M4	
A0A6N2Y7J1	
A0A6N2YWT3	
A0A6N2ZPK7	
A0A6N2ZQ67	
A0A6N3ACY2	
A0A6N3AH37	
A0A6N3B2W9	
A0A6N3BB28	
A0A6N3BDX3	
A0A6N3BSP8	
A0A6N3C757	
A0A6N3FHF5	
A0A6N3FI61	
A0A6N3FLZ7	
A0A6N3FPF4	
A0A6N3G3R5	
A0A6N3GV36	
A0A6N3H9K5	
A0A6N3HC76	
A0A6N6MUS4	
A0A6N7QYF5	
A0A6N8G5A3	
A0A6N8HW79	
A0A6N9T6K0	
A0A6P0ESZ4	
A0A6P0HNS3	
A0A6P1GKI0	
A0A6P1M4V2	
A0A6P1MDA5	
A0A6P1NNN7	
A0A6P1VRB2	
A0A6P2BLQ2	
A0A6S6QW80	
A0A6S6UHQ6	
A0A6S6W688	
A0A6V6Z0T2	
A0A6V8KJN1	
A0A7C1CSH6	
A0A7C1CY17	
A0A7C3HJA1	
A0A7C3RW36	
A0A7C3VFV0	
A0A7C3VR78	
A0A7C3ZIK5	
A0A7C5Z0A4	
A0A7C6AAD0	
A0A7C8RDM4	
A0A7C8YM92	
A0A7C8ZIS4	
A0A7C8ZJS4	
A0A7C9AT58	
A0A7C9DPW5	
A0A7C9DQ86	
A0A7C9DSD4	
A0A7C9EXK4	
A0A7C9F0U7	
A0A7C9F964	
A0A7C9J200	
A0A7C9VVR9	
A0A7D4UL48	
A0A7D5PB97	
A0A7D5PCZ7	
A0A7D5T1C9	
A0A7D5TE93	
A0A7D6CP84	
A0A7D7QK72	
A0A7G5EAL7	
A0A7G5H0J5	
A0A7G5H7V7	
A0A7G5XKG9	
A0A7G5XMZ5	
A0A7G6TT15	
A0A7G6VQS0	
A0A7G6YCS4	
A0A7G7W7W9	
A0A7G8BPX6	
A0A7G9KZQ5	
A0A7G9SBC0	
A0A7H8XI12	
A0A7J0A205	
A0A7J5JQC4	
A0A7J5L6V9	
A0A7J5P475	
A0A7J5P5I4	
A0A7K0EMB4	
A0A7K1S3U8	
A0A7K3MFD0	
A0A7K3MHN0	
A0A7K3R2B9	
A0A7L5BJN5	
A0A7L5DL47	
A0A7L8AIZ3	
A0A7L8AIZ6	
A0A7M4DGH3	
A0A7R7EJV6	
A0A7R9MCR3	
A0A7R9MD89	
A0A7R9MDX4	
A0A7R9MF17	
A0A7R9MF54	
A0A7R9MFR0	
A0A7R9MG29	
A0A7R9MI77	
A0A7R9MIJ6	
A0A7R9MJT9	
A0A7R9MJX7	
A0A7R9MJZ1	
A0A7R9MK40	
A0A7R9ML06	
A0A7R9MNQ2	
A0A7R9MQL3	
A0A7R9MRZ0	
A0A7R9MS83	
A0A7R9MSJ5	
A0A7R9MTE8	
A0A7R9MUR3	
A0A7R9QQX6	
A0A7R9QT72	
A0A7R9QTB6	
A0A7R9QWH8	
A0A7R9QXZ2	
A0A7R9QYN0	
A0A7R9R347	
A0A7S0J2R9	
A0A7S0J3K3	
A0A7S0NCB8	
A0A7S1C1R6	
A0A7S1D1E2	
A0A7S1JSS8	
A0A7S1P177	
A0A7S1P1T3	
A0A7S1P2I9	
A0A7S1P3H3	
A0A7S1P9H2	
A0A7S1TDM9	
A0A7S1XF17	
A0A7S2AX58	
A0A7S2G1W6	
A0A7S2R186	
A0A7S2YCD5	
A0A7S3AVI9	
A0A7S9D3B1	
A0A7T2LMC7	
A0A7T3A7M1	
A0A7T3FY56	
A0A7T3KTV0	
A0A7T3KVA1	
A0A7U1BNA4	
A0A7U1BNC5	
A0A7U1BNC6	
A0A7U1BND0	
A0A7U1BND9	
A0A7U1BNF8	
A0A7U1BNH7	
A0A7U1GJU9	
A0A7U1GK75	
A0A7U1GKN5	
A0A7U2Q1F2	
A0A7U3ZRG4	
A0A7U4E8R4	
A0A7V3ZK74	
A0A7V4TG25	
A0A7V4XUX5	
A0A7V7PQD5	
A0A7V7TX26	
A0A7V8HQB6	
A0A7V8KQS5	
A0A7V8KQY2	
A0A7W0DV37	
A0A7W2HGC9	
A0A7W3LZU5	
A0A7W3REX8	
A0A7W4UD33	
A0A7W4VQP9	
A0A7W4YBN3	
A0A7W4YC44	
A0A7W5AM25	
A0A7W5DS90	
A0A7W5DSJ4	
A0A7W5DXU6	
A0A7W5E1Q4	
A0A7W5E1Y1	
A0A7W5E1Z9	
A0A7W6A7F1	
A0A7W6EQ79	
A0A7W6KAF5	
A0A7W6MPC1	
A0A7W6UJH9	
A0A7W7AJR0	
A0A7W7EVC0	
A0A7W7G1W7	
A0A7W7G2E2	
A0A7W7H0H3	
A0A7W7J2Q5	
A0A7W7N3I6	
A0A7W7YM55	
A0A7W7ZL06	
A0A7W8DLJ1	
A0A7W8YSS1	
A0A7W9A238	
A0A7W9BH05	
A0A7W9CJN0	
A0A7W9EHW5	
A0A7W9L5L2	
A0A7W9SWA9	
A0A7W9WCD7	
A0A7W9Y4E1	
A0A7X0IEF6	
A0A7X0MNW9	
A0A7X1B0L7	
A0A7X1E6T1	
A0A7X1J274	
A0A7X1TNB4	
A0A7X3D396	
A0A7X5XZY4	
A0A7X6KUS5	
A0A7X6KWL0	
A0A7X8SJ75	
A0A7X8SNE1	
A0A7X8YGA0	
A0A7X9S8W6	
A0A7X9XIK8	
A0A7X9YEF2	
A0A7Y0LWM1	
A0A7Y2M1C3	
A0A7Y4GV87	
A0A7Y4M444	
A0A7Y6A459	
A0A7Y6A4Y9	
A0A7Y6EH20	
A0A7Y7URA9	
A0A7Y9AT83	
A0A7Y9GZY2	
A0A7Y9PI92	
A0A7Y9Z7V8	
A0A7Y9ZB22	
A0A7Y9ZBR5	
A0A7Z0DYT6	
A0A7Z0J2S5	
A0A7Z2YEU7	
A0A7Z8NRF9	
A0A7Z9A394	
A0A7Z9A3J8	
A0A7Z9A580	
A0A7Z9AUC4	
A0A7Z9D5I4	
A0A7Z9D6S1	
A0A806DEW2	
A0A806FXK9	
A0A806JXZ2	
A0A806JZA7	
A0A806JZJ2	
A0A806K0E4	
A0A806KFU9	
A0A806KHD5	
A0A806KIB2	
A0A806KL60	
A0A806KL63	
A0A806KLE1	
A0A806KLL6	
A0A806KLM5	
A0A806KP46	
A0A806KSM7	
A0A814CYP7	
A0A814FP24	
A0A815EZ81	
A0A815HFY0	
A0A815LQ00	
A0A815N8E3	
A0A815XFV1	
A0A816D391	
A0A819I7U7	
A0A819LTS0	
A0A819NBQ6	
A0A819UC98	
A0A819Z8Z5	
A0A820RDS8	
A0A830FEH5	
A0A831ESI1	
A0A832I741	
A0A833X197	
A0A836P494	
A0A836ZV90	
A0A838LB74	
A0A838LC25	
A0A839EH76	
A0A839G0L9	
A0A839GCF5	
A0A839JX99	
A0A839UZ30	
A0A840I2I9	
A0A840I4E5	
A0A840I6R3	
A0A840N028	
A0A840NWB6	
A0A840P1V2	
A0A840WDJ0	
A0A840YUG8	
A0A840ZQ44	
A0A841JTS7	
A0A841JUN4	
A0A841N1W1	
A0A841RAH7	
A0A844G4U8	
A0A844T5D0	
A0A844ZE96	
A0A844ZLN3	
A0A845AA67	
A0A845AML3	
A0A846LPC6	
A0A846LV14	
A0A846M2P9	
A0A846MZQ5	
A0A847SBL3	
A0A848B4U2	
A0A848QIL6	
A0A849BSG5	
A0A849C467	
A0A850C8S0	
A0A850DQD4	
A0A852TBS4	
A0A852THR6	
A0A853CSE8	
A0A854C7I6	
A0A854CLJ6	
A0A856MJ87	
A0A857D4M2	
A0A857JH58	
A0A857JMH8	
A0A857JQ00	
A0A895YBV2	
A0A895YMF9	
A0A8A0RL42	
A0A8A4KDG0	
A0A8A4ZBQ8	
A0A8B4RGI0	
A0A8B6F4S7	
A0A8B6F857	
A0A8B6FSX0	
A0A8B6FTP9	
A0A8B6FTW0	
A0A8B6HG44	
A0A8D3WBZ1	
A0A8D9LB78	
A0A8E0WSV7	
A0A8E2F9L5	
A0A8G2M552	
A0A8H2M7V8	
A0A8H2QRB6	
A0A8H2QRC0	
A0A8H2QSB4	
A0A8H2QXF7	
A0A8H2QXI0	
A0A8H2R0G7	
A0A8H2R140	
A0A8H2VLI4	
A0A8H2XHP1	
A0A8H3BMV4	
A0A8H3DUK9	
A0A8H3E3C3	
A0A8H3V9P8	
A0A8H3YRB2	
A0A8H3YXW2	
A0A8H5CIF1	
A0A8H5CIH3	
A0A8H5FMF8	
A0A8H5MA33	
A0A8H5YEV7	
A0A8H6HHG5	
A0A8H6HIB9	
A0A8H6MCB9	
A0A8H9GNU6	
A0A8I0VC24	
A0A8I1GC69	
A0A8I2BTN7	
A0A8I2YM50	
A0A8J3EQ17	
A0A8J3NXR3	
A0A8J3QRC3	
A0A8J3RLV1	
A0A8J3SAV7	
A0A8J3WSS4	
A0A8J3YVT2	
A0A8J4CLU6	
A0A8J4LRB6	
A0A8J5RNW5	
A0A8J6QSF7	
A0A8J6XK31	
A0A8J7DUZ3	
A0A8J7E3H5	
A0A8J7HCD2	
A0A8J7ILM8	
A0A8J7J475	
A0A8J7KWZ7	
A0A8J7LEG0	
A0A8J7WW58	
A0A8K0SYF7	
A0A8K0T4M0	
A0A8K0WNQ4	
A0A8K0WPD7	
